mapId	name	levelLimit	generalMap	linemaxPlayers	birthPointType	birthPoint	birthCameraType	mapResName	backMusic	mapDesc	recBattle	mapIcon	chapterId	chapterName	chapterResId	chapterStarNum	timeLimit	lastTaskId	lastDungeonId	dungeonType	commonReward	award1	award2	award3	victoryConditions	starConditions	vitality	mapConfig	showFinishAni	uiScale	uiOffset
40015	古墓守将	1	4	1	1	217,87.5,54	0,11,-9,60,102	DG_2	1002	守将会唤醒周围的守卫，在其唤醒守卫前击碎所有石像	34000	img_jq206	2	勇闯尘封古墓	201003	30	300	0	40014	2	0	2010001,4;2010007,1;0,1000;5,1000;	2012003,1;2012004,1;0,1000;5,1000;	2010004,1;2010007,1;0,1000;5,1000;	3,,1,打败所有怪物;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40015	1	130	-210
40016	深入古墓	1	4	1	1	217,87.5,54	0,11,-9,60,94	DG_3	1002	好不容易冲出重围，突然发现一群古墓守卫拦住去路	39500	img_jq207	2	勇闯尘封古墓	201003	30	300	0	40015	1	0	2010001,4;2010007,1;0,1050;5,1050;	2012003,1;2012004,1;0,1050;5,1050;	2010004,1;2010007,1;0,1050;5,1050;	3,,1,打败所有怪物;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40016	1	130	-210
40017	药奴围困	1	4	1	1	217,87.5,54	0,11,-9,60,94	DG_3	1002	古墓内还有其他神秘人，被一群药奴围困，冲出包围	40000	img_jq208	2	勇闯尘封古墓	201003	30	300	0	40016	1	0	2010001,4;2010007,1;0,1100;5,1100;	2012003,1;2012004,1;0,1100;5,1100;	2010004,1;2010007,1;0,1100;5,1100;	2,52|3000062|3000063,1,击败围困药奴;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40017	1	130	-210
40018	石俑迷阵	1	4	1	1	217,87.5,54	0,11,-9,60,265	DG_3	1002	击杀石俑可以关闭机关，注意后面石俑阵，不靠近石俑便不会激活使用	45000	img_jq209	2	勇闯尘封古墓	201003	30	300	0	40017	3	0	2010001,4;2010007,1;0,1150;5,1150;	2012003,1;2012004,1;0,1150;5,1150;	2010004,1;2010007,1;0,1150;5,1150;	2,1|3000071,1,击败石俑统帅;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40018	1	130	-210
40019	古墓之王	1	4	1	1	217,87.5,54	0,11,-9,60,265	DG_3	1002	古墓之王就在眼前，击败古墓之王	50000	img_jq210	2	勇闯尘封古墓	201003	30	300	0	40018	1	0	2010001,4;2010007,1;0,1200;5,1200;	2012003,1;2012004,1;0,1200;5,1200;	2010004,1;2010007,1;0,1200;5,1200;	3,,1,打败秦皇;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40019	1	130	-210
40020	激战铁面	1	4	1	1	217,87.5,54	0,11,-9,60,246	XY	1002	与英雄齐聚西夏大漠，比武招亲展现江湖儿女情	60000	img_jq301	3	大漠比武招亲	201001	30	300	0	40019	1	0	2010001,5;2010007,1;0,1250;5,1250;	2012003,1;2012004,1;0,1250;5,1250;	2010004,1;2010007,1;0,1250;5,1250;	3,,1,打败所有怪物;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40020	1	60	-150
40021	驱逐野兽	1	4	1	1	217,87.5,54	0,11,-9,60,246	XY	1002	世间险恶，强盗横行霸道，只等英雄来相除	75000	img_jq302	3	大漠比武招亲	201001	30	300	0	40020	3	0	2010001,5;2010007,1;0,1300;5,1300;	2012003,1;2012004,1;0,1300;5,1300;	2010004,1;2010007,1;0,1300;5,1300;	3,,1,打败所有怪物;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40021	1	60	-150
40022	两军对垒	1	4	1	1	217,87.5,54	0,11,-9,60,246	XY	1002	怪兽光天化日之下屠杀村庄居民，盼得英雄来相助	90000	img_jq303	3	大漠比武招亲	201001	30	300	0	40021	1	0	2010001,5;2010007,1;0,1350;5,1350;	2012003,1;2012004,1;0,1350;5,1350;	2010004,1;2010007,1;0,1350;5,1350;	3,,1,打败所有怪物;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40022	1	60	-150
40023	侠义之士	1	4	1	1	217,87.5,54	0,11,-9,60,246	XY_1	1002	西夏偶遇男神虚竹，保护虚竹不受伤害	110000	img_jq304	3	大漠比武招亲	201001	30	300	0	40022	1	0	2010001,5;2010007,1;0,1400;5,1400;	2012003,1;2012004,1;0,1400;5,1400;	2010004,1;2010007,1;0,1400;5,1400;	3,,1,打败所有怪物;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40023	1	60	-150
40024	怒驱恶兵	1	4	1	1	217,87.5,54	0,11,-9,60,246	XY_1	1002	与败将试炼比武招亲，堪称赛前热身	130000	img_jq305	3	大漠比武招亲	201001	30	300	0	40023	3	0	2010001,5;2010007,1;0,1450;5,1450;	2012003,1;2012004,1;0,1450;5,1450;	2010004,1;2010007,1;0,1450;5,1450;	3,,1,打败所有怪物;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40024	1	60	-150
40025	识破阴谋	1	4	1	1	217,87.5,54	0,11,-9,60,246	XY_1	1002	破除层层困难，识破李秋水假面目	150000	img_jq306	3	大漠比武招亲	201001	30	300	0	40024	1	0	2010001,5;2010007,1;0,1500;5,1500;	2012003,1;2012004,1;0,1500;5,1500;	2010004,1;2010007,1;0,1500;5,1500;	2,1|3000110,1,打败李秋子;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40025	1	60	-150
40026	卫兵盘问	1	4	1	1	217,87.5,54	0,11,-9,60,94	XY_3	1002	卫兵挡住去路，王子派来的？	170000	img_jq307	3	大漠比武招亲	201001	30	300	0	40025	1	0	2010001,5;2010007,1;0,1550;5,1550;	2012003,1;2012004,1;0,1550;5,1550;	2010004,1;2010007,1;0,1550;5,1550;	2,1|3000116,1,打败西夏大将军;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40026	1	60	-150
40027	王子拦路	1	4	1	1	217,87.5,54	0,11,-9,60,94	XY_3	1002	王子三次考验英雄，只待验证真功夫	190000	img_jq308	3	大漠比武招亲	201001	30	300	0	40026	3	0	2010001,5;2010007,1;0,1600;5,1600;	2012003,1;2012004,1;0,1600;5,1600;	2010004,1;2010007,1;0,1600;5,1600;	2,1|3000121,1,打败西夏王子;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40027	1	60	-150
40028	解救公主	1	4	1	1	217,87.5,54	0,11,-9,60,94	XY_3	1002	空竹临阵传功相助，待英雄解救真公主	210000	img_jq309	3	大漠比武招亲	201001	30	300	0	40027	3	0	2010001,5;2010007,1;0,1650;5,1650;	2012003,1;2012004,1;0,1650;5,1650;	2010004,1;2010007,1;0,1650;5,1650;	3,,1,打败所有怪物;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40028	1	60	-150
40029	美人归心	1	4	1	1	217,87.5,54	0,11,-9,60,94	XY_3	1002	施展硬功夫，博得全场喝彩	230000	img_jq310	3	大漠比武招亲	201001	30	300	0	40028	1	0	2010001,5;2010007,1;0,1700;5,1700;	2012003,1;2012004,1;0,1700;5,1700;	2010004,1;2010007,1;0,1700;5,1700;	3,,1,打败所有怪物;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40029	1	60	-150
40030	刘家集告急	1	4	1	1	217,87.5,54	0,11,-9,60,66	LJJ	1002	突然，天空乌云密布电闪雷鸣，预料江湖将有大事发生	250000	img_jq401	4	收复皇城失地	203304	30	300	0	40029	1	0	2010001,5;2010007,1;0,1750;5,1750;	2012003,1;2012004,1;0,1750;5,1750;	2010004,1;2010007,1;0,1750;5,1750;	2,1|3000136,1,击败残暴牛头怪;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40030	1	130	-210
40031	跟踪白老虎	1	4	1	1	217,87.5,54	0,11,-9,60,66	LJJ	1002	群魔疯狂突袭刘家集，势必有什么大阴谋	270000	img_jq402	4	收复皇城失地	203304	30	300	0	40030	3	0	2010001,5;2010007,1;0,1800;5,1800;	2012003,1;2012004,1;0,1800;5,1800;	2010004,1;2010007,1;0,1800;5,1800;	2,2|3000141,1,击败2只白老虎;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40031	1	130	-210
40032	血战西夏军	1	4	1	1	217,87.5,54	0,11,-9,60,66	LJJ	1002	大侠突降来降妖，解救村民义不容辞	300000	img_jq402	4	收复皇城失地	203304	30	300	0	40031	1	0	2010001,5;2010007,1;0,1850;5,1850;	2012003,1;2012004,1;0,1850;5,1850;	2010004,1;2010007,1;0,1850;5,1850;	2,1|3000147,1,打败刺客头领;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40032	1	130	-210
40033	突破拦截军	1	4	1	1	217,87.5,54	0,11,-9,60,66	LJJ	1002	突闻皇城也遭殃，等各路英雄齐拯救	320000	img_jq403	4	收复皇城失地	203304	30	300	0	40032	1	0	2010001,5;2010007,1;0,1900;5,1900;	2012003,1;2012004,1;0,1900;5,1900;	2010004,1;2010007,1;0,1900;5,1900;	2,1|3000151,1,击败药奴;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40033	1	130	-210
40034	报仇雪恨时	1	4	1	1	217,87.5,54	0,11,-9,60,66	LJJ	1002	八方英雄来相助，收复失地指日可待	340000	img_jq403	4	收复皇城失地	203304	30	300	0	40033	3	0	2010001,5;2010007,1;0,1950;5,1950;	2012003,1;2012004,1;0,1950;5,1950;	2010004,1;2010007,1;0,1950;5,1950;	2,1|3000155,1,击败西夏大将军;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40034	1	130	-210
40035	皇城被侵占	1	4	1	1	217,87.5,54	0,11,-9,60,180	KFF	1002	大侠步步为营，小心谨慎探明真相	350000	img_jq404	4	收复皇城失地	203304	30	300	0	40034	1	0	2010001,5;2010007,1;0,2000;5,2000;	2012003,1;2012004,1;0,2000;5,2000;	2010004,1;2010007,1;0,2000;5,2000;	3,,1,打败所有怪物;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40035	1	130	-210
40036	激战皇城左	1	4	1	1	217,87.5,54	0,11,-9,60,180	KFF	1002	击杀万恶小头目，逼问城内虚实	360000	img_jq405	4	收复皇城失地	203304	30	300	0	40035	1	0	2010001,5;2010007,1;0,2050;5,2050;	2012003,1;2012004,1;0,2050;5,2050;	2010004,1;2010007,1;0,2050;5,2050;	3,,1,打败所有怪物;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40036	1	130	-210
40037	清理皇城右	1	4	1	1	217,87.5,54	0,11,-9,60,180	KFF	1002	深入皇城内部，解救老百姓	370000	img_jq404	4	收复皇城失地	203304	30	300	0	40036	3	0	2010001,5;2010007,1;0,2100;5,2100;	2012003,1;2012004,1;0,2100;5,2100;	2010004,1;2010007,1;0,2100;5,2100;	3,,1,打败所有怪物;	6,3000168|80,1,星尘大师血量多于80%;5,0|60,1,自身血量高于60%;	0	40037	1	130	-210
40038	决战的前夕	1	4	1	1	217,87.5,54	0,11,-9,60,180	KFF	1002	少林大师被囚禁，骁勇来搭救	380000	img_jq405	4	收复皇城失地	203304	30	300	0	40037	3	0	2010001,5;2010007,1;0,2150;5,2150;	2012003,1;2012004,1;0,2150;5,2150;	2010004,1;2010007,1;0,2150;5,2150;	2,1|3000177,1,击败西夏剑皇;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40038	1	130	-210
40039	最后的决战	1	4	1	1	217,87.5,54	0,11,-9,60,180	KFF	1002	找到怪兽头领，揭穿占领皇城阴谋	400000	img_jq406	4	收复皇城失地	203304	30	300	0	40038	1	0	2010001,5;2010007,1;0,2200;5,2200;	2012003,1;2012004,1;0,2200;5,2200;	2010004,1;2010007,1;0,2200;5,2200;	2,1|3000184,1,打败西夏震国公;	1,100,1,100秒内通关;5,0|60,1,自身血量高于60%;	0	40039	1	130	-210
40200	测试场景	1	3	100	1	212,335;	0,11,-9,60,0	XSC	1002	小渔村的道具描述	5000	icon	3	小渔村	202001	30	300	0	0	1	0	0,1111;0,1111;	0	5,3333;5,3333;	1,100,1,121秒内通关;	1,100,1,100秒内通关;1,100,1,100秒内通关;	0	40000	1	2.63	-2
70000	偶遇铁面侠	1	7	1	1	217,87.5,54	0,11,-9,60,236	DHM	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	5000	img_jq101	1	茫茫大荒漠	201000	30	300	0	0	1	0	0	0	0	3,,1,击败铁面侠;	1,300,0,300秒内通关;5,0|1,0,自身血量高于1%;	0	70000	1	1.2	-2
70001	偶遇铁面侠	1	7	1	1	217,87.5,54	0,11,-9,60,236	DHM	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	5000	img_jq101	1	茫茫大荒漠	201000	30	300	0	0	1	0	0	0	0	3,,1,击败铁面侠;	1,300,0,300秒内通关;5,0|1,0,自身血量高于1%;	0	70000	1	1.2	-2
70002	偶遇铁面侠	1	7	1	1	217,87.5,54	0,11,-9,60,236	DHM	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	5000	img_jq101	1	茫茫大荒漠	201000	30	300	0	0	1	0	0	0	0	3,,1,击败铁面侠;	1,300,0,300秒内通关;5,0|1,0,自身血量高于1%;	0	70000	1	1.2	-2
70003	惊心战心魔	1	7	1	1	217,87.5,54	0,11,-9,60,236	DHM	1002	入江湖越久，心魔越重，在这荒凉大漠中都能遇到心魔发作，也罢也罢，挑战心魔，磨练心性	5000	img_jq101	1	荒漠战心魔	203102	30	300	0	0	1	0	0	0	0	3,,1,击败心魔;	1,300,0,300秒内通关;5,0|1,0,自身血量高于1%;	0	70003	1	1.2	-2
70004	惊心战心魔	1	7	1	1	217,87.5,54	0,11,-9,60,236	DHM	1002	入江湖越久，心魔越重，在这荒凉大漠中都能遇到心魔发作，也罢也罢，挑战心魔，磨练心性	5000	img_jq101	1	荒漠战心魔	203102	30	300	0	0	1	0	0	0	0	3,,1,击败心魔;	1,300,0,300秒内通关;5,0|1,0,自身血量高于1%;	0	70003	1	1.2	-2
70005	惊心战心魔	1	7	1	1	217,87.5,54	0,11,-9,60,236	DHM	1002	入江湖越久，心魔越重，在这荒凉大漠中都能遇到心魔发作，也罢也罢，挑战心魔，磨练心性	5000	img_jq101	1	荒漠战心魔	203102	30	300	0	0	1	0	0	0	0	3,,1,击败心魔;	1,300,0,300秒内通关;5,0|1,0,自身血量高于1%;	0	70003	1	1.2	-2
80001	英雄救美	1	7	1	1	217,87.5,54	0,11,-9,60,236	DHM	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	5000	img_jq101	1	茫茫大荒漠	201000	30	300	0	0	1	0	0	0	0	3,,1,教训所有贼匪;	1,300,0,300秒内通关;5,0|1,0,自身血量高于1%;	0	80001	1	1.2	-2
80002	英雄救美	1	7	1	1	217,87.5,54	0,11,-9,60,236	DHM	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	5000	img_jq101	1	茫茫大荒漠	201000	30	300	0	0	1	0	0	0	0	3,,1,教训所有贼匪;	1,300,0,300秒内通关;5,0|1,0,自身血量高于1%;	0	80001	1	1.2	-2
80003	英雄救美	1	7	1	1	217,87.5,54	0,11,-9,60,236	DHM	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	5000	img_jq101	1	茫茫大荒漠	201000	30	300	0	0	1	0	0	0	0	3,,1,教训所有贼匪;	1,300,0,300秒内通关;5,0|1,0,自身血量高于1%;	0	80001	1	1.2	-2
90001	1级府邸	1	9	1	1	45.63,4.89,50.91	0,11,-11,60,180	FD_1	1001	1级府邸常规地图（美人神兵坐标点，出生点）	5000	icon	1	1级府邸	202001	30	300	0	0	1	0	0	0	0	3,,1,杀死所有怪物;	3,,1,杀死所有怪物;3,,1,杀死所有怪物;	0	90001	1	1.2	-2
90002	2级府邸	1	9	1	1	45.63,4.89,50.91	0,11,-11,60,180	FD_1	1001	1级府邸常规地图（美人神兵坐标点，出生点）	5000	icon	1	2级府邸	202001	30	300	0	0	1	0	0	0	0	3,,1,杀死所有怪物;	3,,1,杀死所有怪物;3,,1,杀死所有怪物;	0	90001	1	1.2	-2
90003	3级府邸	1	9	1	1	45.63,4.89,50.91	0,11,-11,60,180	FD_1	1001	1级府邸常规地图（美人神兵坐标点，出生点）	5000	icon	1	3级府邸	202001	30	300	0	0	1	0	0	0	0	3,,1,杀死所有怪物;	3,,1,杀死所有怪物;3,,1,杀死所有怪物;	0	90001	1	1.2	-2
90004	4级府邸	1	9	1	1	93.52,0.1,102.52	0,11,-11,60,340	FD_4	1001	4级府邸常规地图（美人神兵坐标点，出生点）	5000	icon	1	4级府邸	202001	30	300	0	0	1	0	0	0	0	3,,1,杀死所有怪物;	3,,1,杀死所有怪物;3,,1,杀死所有怪物;	0	90004	1	1.2	-2
90005	5级府邸	1	9	1	1	93.52,0.1,102.52	0,11,-11,60,340	FD_4	1001	4级府邸常规地图（美人神兵坐标点，出生点）	5000	icon	1	5级府邸	202001	30	300	0	0	1	0	0	0	0	3,,1,杀死所有怪物;	3,,1,杀死所有怪物;3,,1,杀死所有怪物;	0	90004	1	1.2	-2
90006	6级府邸	1	9	1	1	93.52,0.1,102.52	0,11,-11,60,340	FD_4	1001	4级府邸常规地图（美人神兵坐标点，出生点）	5000	icon	1	6级府邸	202001	30	300	0	0	1	0	0	0	0	3,,1,杀死所有怪物;	3,,1,杀死所有怪物;3,,1,杀死所有怪物;	0	90004	1	1.2	-2
90007	7级府邸	1	9	1	1	6.5,-12.3,0.96	0,11,-11,60,0	FD_7	1001	7级府邸常规地图（美人神兵坐标点，出生点）	5000	icon	1	7级府邸	202001	30	300	0	0	1	0	0	0	0	3,,1,杀死所有怪物;	3,,1,杀死所有怪物;3,,1,杀死所有怪物;	0	90007	1	1.2	-2
90008	8级府邸	1	9	1	1	6.5,-12.3,0.96	0,11,-11,60,0	FD_7	1001	7级府邸常规地图（美人神兵坐标点，出生点）	5000	icon	1	8级府邸	202001	30	300	0	0	1	0	0	0	0	3,,1,杀死所有怪物;	3,,1,杀死所有怪物;3,,1,杀死所有怪物;	0	90007	1	1.2	-2
90009	9级府邸	1	9	1	1	109.41,4.55,106.38	0,11,-11,60,168	FD_9	1001	9级府邸常规地图（美人神兵坐标点，出生点）	5000	icon	1	9级府邸	202001	30	300	0	0	1	0	0	0	0	3,,1,杀死所有怪物;	3,,1,杀死所有怪物;3,,1,杀死所有怪物;	0	90009	1	1.2	-2
100001	1级府邸	1	10	1	1	217,87.5,54	0,11,-11,60,180	FD_1	1002	府邸战府打玩家（关卡内配置）（玩家镜像）	5000	icon	1	1级府邸	201002	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	100001	0	2.63	-2.4
100002	1级府邸	1	10	1	1	217,87.5,54	0,11,-11,60,180	FD_1	1002	府邸战府打玩家（关卡内配置）（玩家镜像）	5000	icon	1	2级府邸	201002	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	100001	0	2.63	-2.4
100003	1级府邸	1	10	1	1	217,87.5,54	0,11,-11,60,180	FD_1	1002	府邸战府打玩家（关卡内配置）（玩家镜像）	5000	icon	1	3级府邸	201002	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	100001	0	2.63	-2.4
100004	1级府邸	1	10	1	1	217,87.5,54	0,11,-11,60,340	FD_4	1002	府邸战府打玩家（关卡内配置）（玩家镜像）	5000	icon	1	4级府邸	201002	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	100004	0	2.63	-2.4
100005	1级府邸	1	10	1	1	217,87.5,54	0,11,-11,60,340	FD_4	1002	府邸战府打玩家（关卡内配置）（玩家镜像）	5000	icon	1	5级府邸	201002	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	100004	0	2.63	-2.4
100006	1级府邸	1	10	1	1	217,87.5,54	0,11,-11,60,340	FD_4	1002	府邸战府打玩家（关卡内配置）（玩家镜像）	5000	icon	1	6级府邸	201002	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	100004	0	2.63	-2.4
100007	1级府邸	1	10	1	1	217,87.5,54	0,11,-11,60,0	FD_7	1002	府邸战府打玩家（关卡内配置）（玩家镜像）	5000	icon	1	7级府邸	201002	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	100007	0	2.63	-2.4
100008	1级府邸	1	10	1	1	217,87.5,54	0,11,-11,60,0	FD_7	1002	府邸战府打玩家（关卡内配置）（玩家镜像）	5000	icon	1	8级府邸	201002	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	100007	0	2.63	-2.4
100009	1级府邸	1	10	1	1	217,87.5,54	0,11,-11,60,168	FD_9	1002	府邸战府打玩家（关卡内配置）（玩家镜像）	5000	icon	1	9级府邸	201002	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	100009	0	2.63	-2.4
110001	7级府邸守卫	1	11	1	1	217,87.5,54	0,11,-11,60,0	FD_7	1002	府邸战府打玩家（关卡内配置）打怪	5000	icon	1	7级府邸守卫	201002	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	110001	1	2.63	-2.4
110002	7级府邸守卫	1	11	1	1	217,87.5,54	0,11,-11,60,0	FD_7	1002	府邸战府打玩家（关卡内配置）打怪	5000	icon	1	7级府邸守卫	201002	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	110001	1	2.63	-2.4
110003	9级府邸守卫	1	11	1	1	217,87.5,54	0,11,-11,60,168	FD_9	1002	府邸战府打玩家（关卡内配置）打怪	5000	icon	1	9级府邸守卫	201002	30	300	0	0	2	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	110003	0	2.63	-2.4
120001	1级府邸	1	12	1	1	-1.23,56.11,0.96	0,11,-11,60,180	FD_1	1001	1级府邸(讨教）	5000	icon	1	1级府邸	202001	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	120001	1	1.2	-2
120002	2级府邸	1	12	1	1	-1.23,56.11,0.96	0,11,-11,60,180	FD_1	1001	1级府邸(讨教）	5000	icon	1	2级府邸	202001	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	120001	1	1.2	-2
120003	3级府邸	1	12	1	1	-1.23,56.11,0.96	0,11,-11,60,180	FD_1	1001	1级府邸(讨教）	5000	icon	1	3级府邸	202001	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	120001	1	1.2	-2
120004	4级府邸	1	12	1	1	-1.23,56.11,0.96	0,11,-11,60,340	FD_4	1001	4级府邸(讨教）	5000	icon	1	4级府邸	202001	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	120004	1	1.2	-2
120005	5级府邸	1	12	1	1	-1.23,56.11,0.96	0,11,-11,60,340	FD_4	1001	4级府邸(讨教）	5000	icon	1	5级府邸	202001	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	120004	1	1.2	-2
120006	6级府邸	1	12	1	1	-1.23,56.11,0.96	0,11,-11,60,340	FD_4	1001	4级府邸(讨教）	5000	icon	1	6级府邸	202001	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	120004	1	1.2	-2
120007	7级府邸	1	12	1	1	-1.23,56.11,0.96	0,11,-11,60,0	FD_7	1001	7级府邸(讨教）	5000	icon	1	7级府邸	202001	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	120007	1	1.2	-2
120008	8级府邸	1	12	1	1	-1.23,56.11,0.96	0,11,-11,60,0	FD_7	1001	7级府邸(讨教）	5000	icon	1	8级府邸	202001	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	120007	1	1.2	-2
120009	9级府邸	1	12	1	1	-1.23,56.11,0.96	0,11,-11,60,168	FD_9	1001	9级府邸(讨教）	5000	icon	1	9级府邸	202001	30	300	0	0	1	0	0	0	0	3,,1,杀死所有敌人;	1,300,1,300秒内通关;5,0|60,1,自身血量高于60%;	0	120009	1	1.2	-2
130001	比武擂台	1	13	1	1	128.66;19.37;116	0,11,-9,60,100	LT	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	5000	img_jq101	1	比武擂台	201000	30	300	0	0	1	0	0	0	0	3,,1,击败擂台对手;	3,,0,击败对手;3,,0,击败对手;	0	130001	1	1.2	-2
140001	试炼1层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	30000	icon_boss	1	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140001	1	1.2	-2
140002	试炼2层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	40000	icon_nan	1	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140002	1	1.2	-2
140003	试炼3层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	50000	icon_nv	1	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140003	1	1.2	-2
140004	试炼4层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	65000	icon_boss	1	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140004	1	1.2	-2
